"ID","Month","BG.Test","BG.Test.crit","regime"
"08NH131",10,0.904883369429999,4.70846049418024,"Snowfall"
"08MH166",7,4.74838299823827,7.29407804122536,"Rainfall"
"08MH166",8,1.86156701099377,8.56318323011292,"Rainfall"
"08MH166",9,3.73650227677034,7.25183277775718,"Rainfall"
"08GA072",9,2.98907263436076,5.10314079002311,"Glacial"
"08GA072",10,0.179060701968045,4.97456494750146,"Glacial"
"08MG001",7,0.0343597126569872,5.27589576982196,"Rainfall"
"08MG001",8,0.159307931258532,4.96082468027608,"Rainfall"
"08MG001",9,0.0490305368928682,4.84238855145455,"Rainfall"
"08HA001",7,0.682484427814172,4.50338201178412,"Rainfall"
"08HA001",8,1.27327010331924,4.78630945412267,"Rainfall"
"08HA001",9,1.2133518222876,4.59963491951677,"Rainfall"
"08MB005",9,0.930501501000279,4.84441361131488,"Snowfall"
"08MB005",10,1.70329905767039,4.76869949328213,"Snowfall"
"08MA002",9,0.0281353256596896,4.54919332102725,"Glacial"
"08MA002",10,0.949135955036608,4.43652130216871,"Glacial"
"08MA001",9,1.55401492387707,4.65382770568126,"Glacial"
"08MA001",10,0.525600876850844,4.27928438066194,"Glacial"
"08MH103",9,2.41576321385744,4.5948950519368,"Hybrid"
"08MH103",10,0.130576428166746,4.43727132718221,"Hybrid"
"08MH016",9,3.54422329536548,4.18027058225643,"Hybrid"
"08MH016",10,9.66766003700029,4.53881156286086,"Hybrid"
"08MH001",8,0.981145201365281,4.45691436742863,"Hybrid"
"08MH001",9,0.486261292414226,4.46431875766666,"Hybrid"
"08MH001",10,0.980777204198276,4.56966140893466,"Hybrid"
